conversion_id,campaign_id,customer_id,sent,opened,clicked,converted,conversion_date,revenue,attributed_ticket_id
CV0000474,CMP001,C000898,1,1,0,0,,0.0,
CV0000475,CMP001,C002999,1,0,0,0,,0.0,
CV0000476,CMP001,C002546,1,0,0,0,,0.0,
CV0000477,CMP001,C002972,1,1,0,0,,0.0,
CV0000478,CMP001,C001704,1,0,0,0,,0.0,
CV0000479,CMP001,C001092,1,0,0,0,,0.0,
CV0000480,CMP001,C000723,1,1,0,0,,0.0,
CV0000481,CMP001,C001990,1,1,0,0,,0.0,
CV0000482,CMP001,C001509,1,1,1,0,,0.0,
CV0000483,CMP001,C002360,1,0,0,0,,0.0,
CV0000484,CMP001,C002775,1,1,0,0,,0.0,
CV0000485,CMP001,C003186,1,1,0,0,,0.0,
CV0000486,CMP001,C001874,1,1,0,0,,0.0,
CV0000487,CMP001,C002875,1,1,0,0,,0.0,
CV0000488,CMP001,C002603,1,0,0,0,,0.0,
CV0000489,CMP001,C000377,1,0,0,0,,0.0,
CV0000490,CMP001,C001621,1,0,0,0,,0.0,
CV0000491,CMP001,C000560,1,1,0,0,,0.0,
CV0000492,CMP001,C001635,1,0,0,0,,0.0,
CV0000493,CMP001,C000215,1,0,0,0,,0.0,
CV0000494,CMP001,C001736,1,0,0,0,,0.0,
CV0000495,CMP001,C000111,1,0,0,0,,0.0,
CV0000496,CMP001,C002721,1,0,0,0,,0.0,
CV0000497,CMP001,C000608,1,0,0,0,,0.0,
CV0000498,CMP001,C001251,1,1,1,0,,0.0,
CV0000499,CMP001,C000524,1,0,0,0,,0.0,
CV0000500,CMP001,C000469,1,1,0,0,,0.0,
CV0000501,CMP001,C002418,1,1,0,0,,0.0,
CV0000502,CMP001,C001352,1,1,0,0,,0.0,
CV0000503,CMP001,C002784,1,1,1,0,,0.0,
CV0000504,CMP001,C000548,1,0,0,0,,0.0,
CV0000505,CMP001,C002189,1,1,0,0,,0.0,
CV0000506,CMP001,C000895,1,1,0,0,,0.0,
CV0000507,CMP001,C000337,1,0,0,0,,0.0,
CV0000508,CMP001,C002596,1,1,1,0,,0.0,
CV0000509,CMP001,C002522,1,0,0,0,,0.0,
CV0000510,CMP001,C002394,1,0,0,0,,0.0,
CV0000511,CMP001,C000945,1,0,0,0,,0.0,
CV0000512,CMP001,C000734,1,0,0,0,,0.0,
CV0000513,CMP001,C000439,1,0,0,0,,0.0,
CV0000514,CMP001,C000603,1,0,0,0,,0.0,
CV0000515,CMP001,C001060,1,0,0,0,,0.0,
CV0000516,CMP001,C001885,1,1,0,0,,0.0,
CV0000517,CMP001,C001933,1,0,0,0,,0.0,
CV0000518,CMP001,C001679,1,0,0,0,,0.0,
CV0000519,CMP001,C001416,1,0,0,0,,0.0,
CV0000520,CMP001,C000517,1,1,0,0,,0.0,
CV0000521,CMP001,C003075,1,1,1,0,,0.0,
CV0000522,CMP001,C001385,1,0,0,0,,0.0,
CV0000523,CMP001,C003162,1,1,0,0,,0.0,
CV0000524,CMP001,C000287,1,1,1,0,,0.0,
CV0000525,CMP001,C002288,1,1,0,0,,0.0,
CV0000526,CMP001,C002604,1,0,0,0,,0.0,
CV0000527,CMP001,C001670,1,1,0,0,,0.0,
CV0000528,CMP001,C001068,1,0,0,0,,0.0,
CV0000529,CMP001,C003035,1,0,0,0,,0.0,
CV0000530,CMP001,C001146,1,1,0,0,,0.0,
CV0000531,CMP001,C002457,1,0,0,0,,0.0,
CV0000532,CMP001,C000844,1,0,0,0,,0.0,
CV0000533,CMP001,C000412,1,0,0,0,,0.0,
CV0000534,CMP001,C002011,1,0,0,0,,0.0,
CV0000535,CMP001,C001594,1,1,0,0,,0.0,
CV0000536,CMP001,C001917,1,0,0,0,,0.0,
CV0000537,CMP001,C002103,1,1,0,0,,0.0,
CV0000538,CMP001,C000854,1,0,0,0,,0.0,
CV0000539,CMP001,C001565,1,0,0,0,,0.0,
CV0000540,CMP001,C000015,1,1,0,0,,0.0,
CV0000541,CMP001,C000482,1,0,0,0,,0.0,
CV0000542,CMP001,C000396,1,0,0,0,,0.0,
CV0000543,CMP001,C002704,1,1,0,0,,0.0,
CV0000544,CMP001,C000405,1,0,0,0,,0.0,
CV0000545,CMP001,C001643,1,1,0,0,,0.0,
CV0000546,CMP001,C002568,1,1,1,0,,0.0,
CV0000547,CMP001,C002899,1,0,0,0,,0.0,
CV0000548,CMP001,C000942,1,1,0,0,,0.0,
CV0000549,CMP001,C000324,1,1,0,0,,0.0,
CV0000550,CMP001,C001443,1,0,0,0,,0.0,
CV0000551,CMP001,C001457,1,1,1,0,,0.0,
CV0000552,CMP001,C001379,1,1,0,0,,0.0,
CV0000553,CMP001,C001487,1,0,0,0,,0.0,
CV0000554,CMP001,C003072,1,0,0,0,,0.0,
CV0000555,CMP001,C000472,1,1,0,0,,0.0,
CV0000556,CMP001,C002105,1,1,0,0,,0.0,
CV0000557,CMP001,C000484,1,1,0,0,,0.0,
CV0000558,CMP002,C000395,1,0,0,0,,0.0,
CV0000559,CMP002,C003175,1,0,0,0,,0.0,
CV0000560,CMP002,C003076,1,0,0,0,,0.0,
CV0000561,CMP002,C003109,1,1,0,0,,0.0,
CV0000562,CMP002,C002003,1,1,1,0,,0.0,
CV0000563,CMP002,C002310,1,1,0,0,,0.0,
CV0000564,CMP002,C000511,1,0,0,0,,0.0,
CV0000565,CMP002,C002197,1,1,1,0,,0.0,
CV0000566,CMP002,C000268,1,1,0,0,,0.0,
CV0000567,CMP002,C001323,1,1,0,0,,0.0,
CV0000568,CMP002,C003068,1,0,0,0,,0.0,
CV0000569,CMP002,C001567,1,1,0,0,,0.0,
CV0000570,CMP002,C000794,1,0,0,0,,0.0,
CV0000571,CMP002,C000608,1,1,0,0,,0.0,
CV0000572,CMP002,C002806,1,1,0,0,,0.0,
CV0000573,CMP002,C002875,1,0,0,0,,0.0,
CV0000574,CMP002,C000697,1,0,0,0,,0.0,
CV0000575,CMP002,C000470,1,0,0,0,,0.0,
CV0000576,CMP002,C000577,1,1,0,0,,0.0,
CV0000577,CMP002,C001436,1,1,0,0,,0.0,
CV0000578,CMP002,C001860,1,1,0,0,,0.0,
CV0000579,CMP002,C001973,1,0,0,0,,0.0,
CV0000580,CMP002,C000592,1,1,0,0,,0.0,
CV0000581,CMP002,C002163,1,1,0,0,,0.0,
CV0000582,CMP002,C000665,1,1,0,0,,0.0,
CV0000583,CMP002,C000594,1,0,0,0,,0.0,
CV0000584,CMP002,C002506,1,0,0,0,,0.0,
CV0000585,CMP002,C001002,1,1,0,0,,0.0,
CV0000586,CMP002,C002273,1,1,0,0,,0.0,
CV0000587,CMP002,C000687,1,1,0,0,,0.0,
CV0000588,CMP002,C002596,1,0,0,0,,0.0,
CV0000589,CMP002,C001184,1,1,0,0,,0.0,
CV0000590,CMP002,C003014,1,1,0,0,,0.0,
CV0000591,CMP002,C001361,1,1,0,0,,0.0,
CV0000592,CMP002,C002464,1,1,0,0,,0.0,
CV0000593,CMP002,C000197,1,1,0,0,,0.0,
CV0000594,CMP002,C002232,1,1,0,0,,0.0,
CV0000595,CMP002,C001917,1,1,0,0,,0.0,
CV0000596,CMP002,C003139,1,1,0,0,,0.0,
CV0000597,CMP002,C001423,1,1,0,0,,0.0,
CV0000598,CMP002,C001599,1,1,0,0,,0.0,
CV0000599,CMP002,C001728,1,1,0,0,,0.0,
CV0000600,CMP002,C000129,1,1,0,0,,0.0,
CV0000601,CMP002,C000088,1,0,0,0,,0.0,
CV0000602,CMP002,C003010,1,1,0,0,,0.0,
CV0000603,CMP002,C000607,1,1,0,0,,0.0,
CV0000604,CMP002,C003187,1,0,0,0,,0.0,
CV0000605,CMP002,C002531,1,1,0,0,,0.0,
CV0000606,CMP002,C001192,1,1,0,0,,0.0,
CV0000607,CMP002,C001890,1,1,1,0,,0.0,
CV0000608,CMP002,C000820,1,1,0,0,,0.0,
CV0000609,CMP002,C001312,1,1,0,0,,0.0,
CV0000610,CMP002,C002485,1,1,0,0,,0.0,
CV0000611,CMP002,C001667,1,1,1,0,,0.0,
CV0000612,CMP002,C000544,1,0,0,0,,0.0,
CV0000613,CMP002,C002936,1,1,0,0,,0.0,
CV0000614,CMP002,C001422,1,0,0,0,,0.0,
CV0000615,CMP002,C000120,1,1,0,0,,0.0,
CV0000616,CMP002,C001533,1,1,1,0,,0.0,
CV0000617,CMP002,C002783,1,1,0,0,,0.0,
CV0000618,CMP002,C002608,1,1,0,0,,0.0,
CV0000619,CMP002,C000463,1,1,0,0,,0.0,
CV0000620,CMP002,C000136,1,1,0,0,,0.0,
CV0000621,CMP002,C001909,1,0,0,0,,0.0,
CV0000622,CMP002,C002199,1,1,0,0,,0.0,
CV0000623,CMP002,C000125,1,1,1,1,2025-01-13,102.67,T0010408
CV0000624,CMP002,C002957,1,1,0,0,,0.0,
CV0000625,CMP002,C002301,1,1,1,0,,0.0,
CV0000626,CMP002,C001072,1,1,0,0,,0.0,
CV0000627,CMP002,C000969,1,1,0,0,,0.0,
CV0000628,CMP002,C003085,1,1,0,0,,0.0,
CV0000629,CMP002,C000106,1,1,0,0,,0.0,
CV0000630,CMP002,C001758,1,0,0,0,,0.0,
CV0000631,CMP002,C001757,1,1,0,0,,0.0,
CV0000632,CMP002,C003044,1,0,0,0,,0.0,
CV0000633,CMP002,C002789,1,1,0,0,,0.0,
CV0000634,CMP002,C000249,1,1,1,0,,0.0,
CV0000635,CMP002,C001768,1,0,0,0,,0.0,
CV0000636,CMP002,C000669,1,1,0,0,,0.0,
CV0000637,CMP002,C002682,1,1,0,0,,0.0,
CV0000638,CMP002,C000407,1,0,0,0,,0.0,
CV0000639,CMP002,C000553,1,1,0,0,,0.0,
CV0000640,CMP002,C002728,1,1,0,0,,0.0,
CV0000641,CMP002,C000964,1,1,0,0,,0.0,
CV0000642,CMP002,C001977,1,0,0,0,,0.0,
CV0000643,CMP002,C002474,1,1,0,0,,0.0,
CV0000644,CMP002,C001458,1,0,0,0,,0.0,
CV0000645,CMP002,C002673,1,0,0,0,,0.0,
CV0000646,CMP002,C002055,1,0,0,0,,0.0,
CV0000647,CMP002,C003180,1,1,0,0,,0.0,
CV0000648,CMP002,C003196,1,1,1,0,,0.0,
CV0000649,CMP002,C001877,1,1,0,0,,0.0,
CV0000650,CMP002,C000975,1,1,0,0,,0.0,
CV0000651,CMP002,C000979,1,0,0,0,,0.0,
CV0000652,CMP002,C002722,1,1,0,0,,0.0,
CV0000653,CMP002,C000068,1,1,0,0,,0.0,
CV0000654,CMP002,C002098,1,0,0,0,,0.0,
CV0000655,CMP002,C000957,1,0,0,0,,0.0,
CV0000656,CMP002,C000070,1,1,1,0,,0.0,
CV0000657,CMP002,C002852,1,1,0,0,,0.0,
CV0000658,CMP002,C002109,1,1,0,0,,0.0,
CV0000659,CMP002,C000693,1,1,0,0,,0.0,
CV0000660,CMP002,C001492,1,1,0,0,,0.0,
CV0000661,CMP002,C002028,1,0,0,0,,0.0,
CV0000662,CMP002,C001957,1,1,0,0,,0.0,
CV0000663,CMP002,C002195,1,0,0,0,,0.0,
CV0000664,CMP002,C000707,1,1,0,0,,0.0,
CV0000665,CMP002,C002320,1,1,0,0,,0.0,
CV0000666,CMP002,C000672,1,0,0,0,,0.0,
CV0000667,CMP002,C000459,1,1,0,0,,0.0,
CV0000668,CMP002,C001114,1,1,0,0,,0.0,
CV0000669,CMP002,C000306,1,1,0,0,,0.0,
CV0000670,CMP002,C001953,1,1,0,0,,0.0,
CV0000671,CMP002,C002421,1,1,0,0,,0.0,
CV0000672,CMP002,C001385,1,1,0,0,,0.0,
CV0000673,CMP002,C002392,1,1,0,0,,0.0,
CV0000674,CMP002,C001147,1,0,0,0,,0.0,
CV0000675,CMP002,C002372,1,1,0,0,,0.0,
CV0000676,CMP002,C002605,1,0,0,0,,0.0,
CV0000677,CMP002,C000871,1,1,0,0,,0.0,
CV0000678,CMP002,C002365,1,0,0,0,,0.0,
CV0000679,CMP002,C000958,1,1,0,0,,0.0,
CV0000680,CMP002,C001011,1,1,0,0,,0.0,
CV0000681,CMP002,C002897,1,0,0,0,,0.0,
CV0000682,CMP002,C001926,1,0,0,0,,0.0,
CV0000683,CMP002,C001178,1,1,0,0,,0.0,
CV0000684,CMP002,C002609,1,0,0,0,,0.0,
CV0000685,CMP002,C000728,1,1,0,0,,0.0,
CV0000686,CMP002,C000994,1,0,0,0,,0.0,
CV0000687,CMP002,C000744,1,0,0,0,,0.0,
CV0000688,CMP002,C001185,1,1,1,0,,0.0,
CV0000689,CMP002,C001067,1,1,0,0,,0.0,
CV0000690,CMP002,C003033,1,1,0,0,,0.0,
CV0000691,CMP002,C000409,1,1,0,0,,0.0,
CV0000692,CMP002,C002107,1,0,0,0,,0.0,
CV0000693,CMP002,C000404,1,0,0,0,,0.0,
CV0000694,CMP002,C002566,1,1,0,0,,0.0,
CV0000695,CMP002,C002288,1,1,1,0,,0.0,
CV0000696,CMP002,C002934,1,1,0,0,,0.0,
CV0000697,CMP002,C002534,1,1,0,0,,0.0,
CV0000698,CMP002,C001515,1,1,0,0,,0.0,
CV0000699,CMP002,C001993,1,1,0,0,,0.0,
CV0000700,CMP002,C000982,1,1,0,0,,0.0,
CV0000701,CMP002,C002758,1,1,0,0,,0.0,
CV0000702,CMP002,C000926,1,0,0,0,,0.0,
CV0000703,CMP002,C001089,1,0,0,0,,0.0,
CV0000704,CMP002,C000180,1,1,1,0,,0.0,
CV0000705,CMP002,C000953,1,0,0,0,,0.0,
CV0000706,CMP002,C002331,1,1,0,0,,0.0,
CV0000707,CMP002,C002588,1,1,0,0,,0.0,
CV0000708,CMP002,C000597,1,1,0,0,,0.0,
CV0000709,CMP002,C001603,1,1,0,0,,0.0,
CV0000710,CMP002,C003043,1,1,0,0,,0.0,
CV0000711,CMP002,C002878,1,0,0,0,,0.0,
CV0000712,CMP002,C001197,1,1,0,0,,0.0,
CV0000713,CMP002,C002993,1,1,0,0,,0.0,
CV0000714,CMP002,C002990,1,1,0,0,,0.0,
CV0000715,CMP002,C000914,1,1,0,0,,0.0,
CV0000716,CMP002,C001704,1,1,0,0,,0.0,
CV0000717,CMP002,C002710,1,0,0,0,,0.0,
CV0000718,CMP002,C002031,1,0,0,0,,0.0,
CV0000719,CMP002,C002830,1,1,0,0,,0.0,
CV0000720,CMP002,C000911,1,1,0,0,,0.0,
CV0000721,CMP002,C002486,1,1,0,0,,0.0,
CV0000722,CMP002,C003179,1,1,0,0,,0.0,
CV0000723,CMP002,C002693,1,1,0,0,,0.0,
CV0000724,CMP002,C002354,1,1,0,0,,0.0,
CV0000725,CMP002,C001143,1,0,0,0,,0.0,
CV0000726,CMP002,C001827,1,0,0,0,,0.0,
CV0000727,CMP002,C002254,1,1,1,0,,0.0,
CV0000728,CMP002,C000372,1,0,0,0,,0.0,
CV0000729,CMP002,C000065,1,1,0,0,,0.0,
CV0000730,CMP002,C002048,1,1,1,0,,0.0,
CV0000731,CMP002,C000945,1,1,0,0,,0.0,
CV0000732,CMP002,C001852,1,0,0,0,,0.0,
CV0000733,CMP002,C000173,1,1,0,0,,0.0,
CV0000734,CMP002,C001785,1,1,0,0,,0.0,
CV0000735,CMP002,C001097,1,0,0,0,,0.0,
CV0000736,CMP002,C001937,1,1,0,0,,0.0,
CV0000737,CMP002,C000033,1,1,0,0,,0.0,
CV0000738,CMP002,C001407,1,0,0,0,,0.0,
CV0000739,CMP002,C002468,1,1,0,0,,0.0,
CV0000740,CMP002,C000919,1,0,0,0,,0.0,
CV0000741,CMP002,C000628,1,0,0,0,,0.0,
CV0000742,CMP002,C002188,1,1,0,0,,0.0,
CV0000743,CMP002,C002458,1,1,0,0,,0.0,
CV0000744,CMP002,C002565,1,1,1,0,,0.0,
CV0000745,CMP002,C000373,1,1,0,0,,0.0,
CV0000746,CMP002,C002143,1,1,0,0,,0.0,
CV0000747,CMP002,C002278,1,1,0,0,,0.0,
CV0000748,CMP002,C002096,1,1,0,0,,0.0,
CV0000749,CMP002,C000019,1,1,0,0,,0.0,
CV0000750,CMP002,C001121,1,1,0,0,,0.0,
CV0000751,CMP002,C001781,1,1,0,0,,0.0,
CV0000752,CMP002,C001720,1,1,0,0,,0.0,
CV0000753,CMP002,C000978,1,1,0,0,,0.0,
CV0000754,CMP002,C001857,1,1,1,0,,0.0,
CV0000755,CMP002,C001840,1,1,0,0,,0.0,
CV0000756,CMP002,C003077,1,1,1,0,,0.0,
CV0000757,CMP002,C000124,1,1,0,0,,0.0,
CV0000758,CMP002,C002508,1,0,0,0,,0.0,
CV0000759,CMP002,C000591,1,1,0,0,,0.0,
CV0000760,CMP002,C000589,1,1,1,0,,0.0,
CV0000761,CMP002,C001591,1,0,0,0,,0.0,
CV0000762,CMP002,C000997,1,0,0,0,,0.0,
CV0000763,CMP002,C001165,1,1,0,0,,0.0,
CV0000764,CMP002,C000834,1,0,0,0,,0.0,
CV0000765,CMP002,C000100,1,1,0,0,,0.0,
CV0000766,CMP002,C002512,1,1,1,0,,0.0,
CV0000767,CMP002,C001589,1,1,0,0,,0.0,
CV0000768,CMP002,C000967,1,1,0,0,,0.0,
CV0000769,CMP002,C000215,1,1,1,0,,0.0,
CV0000770,CMP002,C002759,1,1,0,0,,0.0,
CV0000771,CMP002,C001680,1,0,0,0,,0.0,
CV0000772,CMP002,C000377,1,0,0,0,,0.0,
CV0000773,CMP002,C001290,1,1,0,0,,0.0,
CV0000774,CMP002,C003039,1,0,0,0,,0.0,
CV0000775,CMP002,C001455,1,0,0,0,,0.0,
CV0000776,CMP002,C001920,1,1,0,0,,0.0,
CV0000777,CMP002,C000498,1,1,0,0,,0.0,
CV0000778,CMP002,C002111,1,1,1,0,,0.0,
CV0000779,CMP002,C002496,1,1,0,0,,0.0,
CV0000780,CMP002,C000038,1,1,0,0,,0.0,
CV0000781,CMP002,C001517,1,1,0,0,,0.0,
CV0000782,CMP002,C002901,1,1,0,0,,0.0,
CV0000783,CMP002,C002357,1,1,0,0,,0.0,
CV0000784,CMP002,C002796,1,1,0,0,,0.0,
CV0000785,CMP002,C002839,1,0,0,0,,0.0,
CV0000786,CMP002,C000494,1,1,0,0,,0.0,
CV0000787,CMP002,C002060,1,1,0,0,,0.0,
CV0000788,CMP002,C001988,1,1,1,0,,0.0,
CV0000789,CMP002,C003164,1,1,0,0,,0.0,
CV0000790,CMP002,C000393,1,1,1,0,,0.0,
CV0000791,CMP002,C000119,1,1,0,0,,0.0,
CV0000792,CMP002,C000630,1,1,0,0,,0.0,
CV0000793,CMP002,C003078,1,1,0,0,,0.0,
CV0000794,CMP002,C001850,1,0,0,0,,0.0,
CV0000795,CMP002,C002973,1,1,0,0,,0.0,
CV0000796,CMP002,C002701,1,0,0,0,,0.0,
CV0000797,CMP002,C001576,1,1,0,0,,0.0,
CV0000798,CMP002,C001210,1,0,0,0,,0.0,
CV0000799,CMP002,C001572,1,1,0,0,,0.0,
CV0000800,CMP002,C001046,1,1,0,0,,0.0,
CV0000801,CMP002,C000939,1,1,0,0,,0.0,
CV0000802,CMP002,C002322,1,1,1,0,,0.0,
CV0000803,CMP002,C001870,1,1,0,0,,0.0,
CV0000804,CMP002,C000007,1,1,0,0,,0.0,
CV0000805,CMP002,C002665,1,1,0,0,,0.0,
CV0000806,CMP002,C002051,1,0,0,0,,0.0,
CV0000807,CMP002,C001463,1,1,0,0,,0.0,
CV0000808,CMP002,C002085,1,1,0,0,,0.0,
CV0000809,CMP002,C001127,1,1,0,0,,0.0,
CV0000810,CMP002,C002599,1,1,0,0,,0.0,
CV0000811,CMP002,C000837,1,0,0,0,,0.0,
CV0000812,CMP002,C003012,1,0,0,0,,0.0,
CV0000813,CMP002,C001779,1,1,0,0,,0.0,
CV0000814,CMP002,C000654,1,1,0,0,,0.0,
CV0000815,CMP002,C000474,1,1,0,0,,0.0,
CV0000816,CMP002,C002063,1,0,0,0,,0.0,
CV0000817,CMP002,C001439,1,1,1,0,,0.0,
CV0000818,CMP002,C002829,1,1,0,0,,0.0,
CV0000819,CMP002,C000517,1,0,0,0,,0.0,
CV0000820,CMP002,C002621,1,1,0,0,,0.0,
CV0000821,CMP002,C002943,1,1,0,0,,0.0,
CV0000822,CMP002,C000175,1,1,0,0,,0.0,
CV0000823,CMP002,C002824,1,1,1,0,,0.0,
CV0000824,CMP002,C000678,1,0,0,0,,0.0,
CV0000825,CMP002,C001887,1,0,0,0,,0.0,
CV0000826,CMP002,C002121,1,1,0,0,,0.0,
CV0000827,CMP002,C002927,1,1,0,0,,0.0,
CV0000828,CMP002,C001374,1,1,0,0,,0.0,
CV0000829,CMP002,C000112,1,0,0,0,,0.0,
CV0000830,CMP002,C002129,1,1,0,0,,0.0,
CV0000831,CMP002,C003136,1,1,0,0,,0.0,
CV0000832,CMP002,C001353,1,1,1,1,2025-01-11,25.0,T0010772
CV0000833,CMP002,C003185,1,1,0,0,,0.0,
CV0000834,CMP002,C003146,1,1,0,0,,0.0,
CV0000835,CMP002,C001956,1,1,0,0,,0.0,
CV0000836,CMP002,C000003,1,1,0,0,,0.0,
CV0000837,CMP002,C002243,1,1,0,0,,0.0,
CV0000838,CMP002,C000334,1,0,0,0,,0.0,
CV0000839,CMP002,C002905,1,1,0,0,,0.0,
CV0000840,CMP002,C000146,1,1,0,0,,0.0,
CV0000841,CMP002,C002127,1,1,0,0,,0.0,
CV0000842,CMP002,C002221,1,1,0,0,,0.0,
CV0000843,CMP002,C001005,1,0,0,0,,0.0,
CV0000844,CMP002,C002073,1,0,0,0,,0.0,
CV0000845,CMP002,C001998,1,1,0,0,,0.0,
CV0000846,CMP002,C002287,1,1,0,0,,0.0,
CV0000847,CMP002,C002517,1,1,0,0,,0.0,
CV0000848,CMP002,C000405,1,1,0,0,,0.0,
CV0000849,CMP002,C002394,1,1,0,0,,0.0,
CV0000850,CMP002,C002396,1,1,0,0,,0.0,
CV0000851,CMP002,C002134,1,1,0,0,,0.0,
CV0000852,CMP002,C001967,1,1,0,0,,0.0,
CV0000853,CMP002,C000854,1,0,0,0,,0.0,
CV0000854,CMP002,C002735,1,1,0,0,,0.0,
CV0000855,CMP002,C001259,1,1,0,0,,0.0,
CV0000856,CMP002,C002228,1,1,0,0,,0.0,
CV0000857,CMP002,C000324,1,0,0,0,,0.0,
CV0000858,CMP002,C001203,1,0,0,0,,0.0,
CV0000859,CMP002,C002210,1,1,0,0,,0.0,
CV0000860,CMP002,C002493,1,1,0,0,,0.0,
CV0000861,CMP002,C001375,1,1,0,0,,0.0,
CV0000862,CMP002,C000217,1,1,0,0,,0.0,
CV0000863,CMP002,C001954,1,0,0,0,,0.0,
CV0000864,CMP002,C000540,1,0,0,0,,0.0,
CV0000865,CMP002,C000546,1,1,0,0,,0.0,
CV0000866,CMP002,C001702,1,1,0,0,,0.0,
CV0000867,CMP002,C002527,1,1,0,0,,0.0,
CV0000868,CMP002,C003005,1,1,0,0,,0.0,
CV0000869,CMP002,C001865,1,0,0,0,,0.0,
CV0000870,CMP002,C001475,1,1,0,0,,0.0,
CV0000871,CMP002,C003131,1,1,0,0,,0.0,
CV0000872,CMP002,C000816,1,0,0,0,,0.0,
CV0000873,CMP002,C001279,1,0,0,0,,0.0,
CV0000874,CMP002,C000557,1,1,0,0,,0.0,
CV0000875,CMP002,C002916,1,1,0,0,,0.0,
CV0000876,CMP002,C001703,1,1,1,0,,0.0,
CV0000877,CMP002,C001510,1,1,0,0,,0.0,
CV0000878,CMP002,C002804,1,1,0,0,,0.0,
CV0000879,CMP002,C002879,1,1,0,0,,0.0,
CV0000880,CMP002,C001363,1,1,0,0,,0.0,
CV0000881,CMP002,C001884,1,0,0,0,,0.0,
CV0000882,CMP002,C003124,1,0,0,0,,0.0,
CV0000883,CMP002,C000319,1,1,0,0,,0.0,
CV0000884,CMP002,C000254,1,1,0,0,,0.0,
CV0000885,CMP002,C001958,1,1,0,0,,0.0,
CV0000886,CMP002,C001809,1,1,1,0,,0.0,
CV0000887,CMP002,C000825,1,1,1,0,,0.0,
CV0000888,CMP002,C002071,1,1,1,0,,0.0,
CV0000889,CMP002,C002416,1,1,0,0,,0.0,
CV0000890,CMP002,C000756,1,1,0,0,,0.0,
CV0000891,CMP002,C001861,1,1,0,0,,0.0,
CV0000892,CMP002,C001792,1,1,0,0,,0.0,
CV0000893,CMP002,C002339,1,1,0,0,,0.0,
CV0000894,CMP002,C003070,1,1,0,0,,0.0,
CV0000895,CMP002,C001626,1,0,0,0,,0.0,
CV0000896,CMP002,C000481,1,1,0,0,,0.0,
CV0000897,CMP002,C001482,1,0,0,0,,0.0,
CV0000898,CMP002,C000631,1,1,0,0,,0.0,
CV0000899,CMP002,C001913,1,1,0,0,,0.0,
CV0000900,CMP002,C000846,1,0,0,0,,0.0,
CV0000901,CMP002,C002131,1,1,0,0,,0.0,
CV0000902,CMP002,C001055,1,1,0,0,,0.0,
CV0000903,CMP002,C000042,1,1,0,0,,0.0,
CV0000904,CMP002,C002762,1,1,0,0,,0.0,
CV0000905,CMP002,C001225,1,1,0,0,,0.0,
CV0000906,CMP002,C002036,1,1,0,0,,0.0,
CV0000907,CMP002,C002229,1,1,0,0,,0.0,
CV0000908,CMP002,C000030,1,1,0,0,,0.0,
CV0000909,CMP002,C001497,1,1,0,0,,0.0,
CV0000910,CMP002,C002894,1,0,0,0,,0.0,
CV0000911,CMP002,C001631,1,0,0,0,,0.0,
CV0000912,CMP002,C001252,1,1,0,0,,0.0,
CV0000913,CMP002,C001806,1,1,0,0,,0.0,
CV0000914,CMP002,C002172,1,1,0,0,,0.0,
CV0000915,CMP002,C001952,1,0,0,0,,0.0,
CV0000916,CMP002,C001713,1,1,0,0,,0.0,
CV0000917,CMP002,C001016,1,1,0,0,,0.0,
CV0000918,CMP002,C000148,1,0,0,0,,0.0,
CV0000919,CMP002,C002868,1,1,0,0,,0.0,
CV0000920,CMP002,C001397,1,1,0,0,,0.0,
CV0000921,CMP002,C000475,1,1,0,0,,0.0,
CV0000922,CMP002,C002027,1,0,0,0,,0.0,
CV0000923,CMP002,C002561,1,1,0,0,,0.0,
CV0000924,CMP002,C001521,1,1,0,0,,0.0,
CV0000925,CMP002,C000233,1,1,1,1,2025-01-23,65.82,T0004609
CV0000926,CMP002,C000108,1,1,0,0,,0.0,
CV0000927,CMP002,C000316,1,0,0,0,,0.0,
CV0000928,CMP002,C003122,1,1,0,0,,0.0,
CV0000929,CMP002,C001154,1,0,0,0,,0.0,
CV0000930,CMP002,C000749,1,1,0,0,,0.0,
CV0000931,CMP002,C002002,1,1,0,0,,0.0,
CV0000932,CMP002,C001326,1,1,0,0,,0.0,
CV0000933,CMP002,C000402,1,0,0,0,,0.0,
CV0000934,CMP002,C002597,1,1,0,0,,0.0,
CV0000935,CMP002,C001070,1,1,0,0,,0.0,
CV0000936,CMP002,C002613,1,1,0,0,,0.0,
CV0000937,CMP002,C001925,1,1,0,0,,0.0,
CV0000938,CMP002,C000720,1,0,0,0,,0.0,
CV0000939,CMP002,C000569,1,0,0,0,,0.0,
CV0000940,CMP002,C001212,1,1,0,0,,0.0,
CV0000941,CMP002,C000636,1,1,0,0,,0.0,
CV0000942,CMP002,C002469,1,0,0,0,,0.0,
CV0000943,CMP002,C001519,1,1,0,0,,0.0,
CV0000944,CMP002,C003138,1,1,0,0,,0.0,
CV0000945,CMP002,C002178,1,0,0,0,,0.0,
CV0000946,CMP002,C001321,1,1,0,0,,0.0,
CV0000947,CMP002,C002742,1,1,0,0,,0.0,
CV0000948,CMP002,C000897,1,1,0,0,,0.0,
CV0000949,CMP002,C002717,1,1,0,0,,0.0,
CV0000950,CMP002,C002550,1,1,0,0,,0.0,
CV0000951,CMP002,C000273,1,1,1,0,,0.0,
CV0000952,CMP002,C001684,1,1,0,0,,0.0,
CV0000953,CMP002,C002255,1,0,0,0,,0.0,
