attendance_id,ticket_id,match_id,customer_id,tickets_issued,tickets_scanned,scan_timestamp,entry_gate,attendance_status
A0000307,T0000307,M001,C000803,1,1,2025-03-08 17:13:00,East Gate,Full Scan
A0000308,T0000308,M001,C000513,2,2,2025-03-08 17:13:00,West Gate,Full Scan
A0000309,T0000309,M001,C002090,1,1,2025-03-08 17:25:00,Premium Entrance,Full Scan
A0000310,T0000310,M001,C002554,3,2,2025-03-08 17:50:00,East Gate,Partial Scan
A0000311,T0000311,M001,C001419,1,1,2025-03-08 17:18:00,North Gate,Full Scan
A0000312,T0000312,M001,C001427,3,2,2025-03-08 17:05:00,Premium Entrance,Partial Scan
A0000313,T0000313,M001,C000606,16,13,2025-03-08 17:20:00,East Gate,Partial Scan
A0000314,T0000314,M001,C000964,6,6,2025-03-08 17:26:00,East Gate,Full Scan
A0000315,T0000315,M001,C000550,1,1,2025-03-08 17:30:00,East Gate,Full Scan
A0000316,T0000316,M001,C003079,2,2,2025-03-08 17:35:00,East Gate,Full Scan
A0000317,T0000317,M001,C002703,2,2,2025-03-08 17:20:00,North Gate,Full Scan
A0000318,T0000318,M001,C001051,1,1,2025-03-08 17:29:00,West Gate,Full Scan
A0000319,T0000319,M001,C001336,2,2,2025-03-08 16:34:00,Premium Entrance,Full Scan
A0000320,T0000320,M001,C000872,2,2,2025-03-08 17:29:00,North Gate,Full Scan
A0000321,T0000321,M001,C002171,3,2,2025-03-08 17:57:00,Premium Entrance,Partial Scan
A0000322,T0000322,M001,C000689,2,2,2025-03-08 17:11:00,North Gate,Full Scan
A0000323,T0000323,M001,C002001,1,0,,Premium Entrance,No Show
A0000324,T0000324,M001,C003071,1,1,2025-03-08 17:04:00,East Gate,Full Scan
A0000325,T0000325,M001,C001881,1,1,2025-03-08 17:27:00,North Gate,Full Scan
A0000326,T0000326,M001,C001626,4,4,2025-03-08 16:49:00,North Gate,Full Scan
A0000327,T0000327,M001,C000862,1,1,2025-03-08 16:56:00,Premium Entrance,Full Scan
A0000328,T0000328,M001,C000599,1,1,2025-03-08 17:02:00,West Gate,Full Scan
A0000329,T0000329,M001,C002113,3,2,2025-03-08 16:50:00,West Gate,Partial Scan
A0000330,T0000330,M001,C001454,2,2,2025-03-08 17:25:00,North Gate,Full Scan
A0000331,T0000331,M001,C002601,1,1,2025-03-08 17:12:00,North Gate,Full Scan
A0000332,T0000332,M001,C002666,2,2,2025-03-08 17:52:00,North Gate,Full Scan
A0000333,T0000333,M001,C002498,1,1,2025-03-08 17:42:00,North Gate,Full Scan
A0000334,T0000334,M001,C000685,1,1,2025-03-08 17:30:00,North Gate,Full Scan
A0000335,T0000335,M001,C003065,1,0,,East Gate,No Show
A0000336,T0000336,M001,C000526,2,2,2025-03-08 17:16:00,North Gate,Full Scan
A0000337,T0000337,M001,C002509,1,1,2025-03-08 17:21:00,North Gate,Full Scan
A0000338,T0000338,M001,C000382,1,1,2025-03-08 17:07:00,Premium Entrance,Full Scan
A0000339,T0000339,M001,C001779,1,1,2025-03-08 17:07:00,North Gate,Full Scan
A0000340,T0000340,M001,C000145,2,1,2025-03-08 17:11:00,North Gate,Partial Scan
A0000341,T0000341,M001,C002008,2,2,2025-03-08 17:31:00,East Gate,Full Scan
A0000342,T0000342,M001,C000760,2,2,2025-03-08 17:32:00,Premium Entrance,Full Scan
A0000343,T0000343,M001,C001633,2,2,2025-03-08 17:16:00,North Gate,Full Scan
A0000344,T0000344,M001,C002575,2,2,2025-03-08 17:17:00,West Gate,Full Scan
A0000345,T0000345,M001,C000704,2,2,2025-03-08 17:02:00,North Gate,Full Scan
A0000346,T0000346,M001,C001082,2,2,2025-03-08 17:36:00,West Gate,Full Scan
A0000347,T0000347,M001,C001954,2,2,2025-03-08 17:35:00,North Gate,Full Scan
A0000348,T0000348,M001,C002851,2,1,2025-03-08 17:16:00,North Gate,Partial Scan
A0000349,T0000349,M001,C000613,2,2,2025-03-08 16:39:00,North Gate,Full Scan
A0000350,T0000350,M001,C002688,2,2,2025-03-08 17:37:00,West Gate,Full Scan
A0000351,T0000351,M001,C002105,1,0,,Premium Entrance,No Show
A0000352,T0000352,M001,C001145,1,1,2025-03-08 17:19:00,North Gate,Full Scan
A0000353,T0000353,M001,C001142,2,2,2025-03-08 17:33:00,Premium Entrance,Full Scan
A0000354,T0000354,M001,C001166,1,0,,North Gate,No Show
A0000355,T0000355,M001,C002408,2,1,2025-03-08 17:36:00,North Gate,Partial Scan
A0000356,T0000356,M001,C001314,2,1,2025-03-08 17:18:00,North Gate,Partial Scan
A0000357,T0000357,M001,C001043,1,1,2025-03-08 17:32:00,East Gate,Full Scan
A0000358,T0000358,M001,C001803,2,2,2025-03-08 17:15:00,North Gate,Full Scan
A0000359,T0000359,M001,C003116,4,4,2025-03-08 17:32:00,West Gate,Full Scan
A0000360,T0000360,M001,C002700,1,1,2025-03-08 17:24:00,Premium Entrance,Full Scan
A0000361,T0000361,M001,C003184,3,1,2025-03-08 17:22:00,West Gate,Partial Scan
A0000362,T0000362,M001,C000739,1,1,2025-03-08 17:01:00,West Gate,Full Scan
A0000363,T0000363,M001,C002074,1,1,2025-03-08 17:27:00,West Gate,Full Scan
A0000364,T0000364,M001,C001883,10,8,2025-03-08 16:54:00,East Gate,Partial Scan
A0000365,T0000365,M001,C002604,1,1,2025-03-08 17:30:00,North Gate,Full Scan
A0000366,T0000366,M001,C002799,1,0,,North Gate,No Show
A0000367,T0000367,M001,C000951,2,2,2025-03-08 16:56:00,West Gate,Full Scan
A0000368,T0000368,M001,C001525,1,1,2025-03-08 17:06:00,West Gate,Full Scan
A0000369,T0000369,M001,C003168,2,2,2025-03-08 17:35:00,East Gate,Full Scan
A0000370,T0000370,M001,C001847,1,1,2025-03-08 17:35:00,West Gate,Full Scan
A0000371,T0000371,M001,C001522,1,1,2025-03-08 17:37:00,West Gate,Full Scan
A0000372,T0000372,M001,C000923,2,2,2025-03-08 17:29:00,West Gate,Full Scan
A0000373,T0000373,M001,C000132,2,2,2025-03-08 16:57:00,North Gate,Full Scan
A0000374,T0000374,M001,C002752,1,1,2025-03-08 17:07:00,West Gate,Full Scan
A0000375,T0000375,M001,C000237,1,1,2025-03-08 17:08:00,Premium Entrance,Full Scan
A0000376,T0000376,M001,C001545,3,3,2025-03-08 17:26:00,West Gate,Full Scan
A0000377,T0000377,M001,C001193,3,3,2025-03-08 17:17:00,East Gate,Full Scan
A0000378,T0000378,M001,C000346,2,1,2025-03-08 17:53:00,West Gate,Partial Scan
A0000379,T0000379,M001,C002184,1,1,2025-03-08 17:08:00,Premium Entrance,Full Scan
A0000380,T0000380,M001,C002410,2,2,2025-03-08 17:02:00,Premium Entrance,Full Scan
A0000381,T0000381,M001,C003012,3,3,2025-03-08 17:56:00,Premium Entrance,Full Scan
A0000382,T0000382,M001,C000560,2,2,2025-03-08 17:16:00,East Gate,Full Scan
A0000383,T0000383,M001,C000652,3,2,2025-03-08 17:16:00,West Gate,Partial Scan
A0000384,T0000384,M001,C001284,1,1,2025-03-08 17:22:00,East Gate,Full Scan
A0000385,T0000385,M001,C001565,1,1,2025-03-08 17:09:00,West Gate,Full Scan
A0000386,T0000386,M001,C002733,1,1,2025-03-08 16:59:00,West Gate,Full Scan
A0000387,T0000387,M001,C002239,2,2,2025-03-08 17:28:00,North Gate,Full Scan
A0000388,T0000388,M001,C000083,1,1,2025-03-08 17:18:00,West Gate,Full Scan
A0000389,T0000389,M001,C001835,4,4,2025-03-08 17:08:00,Premium Entrance,Full Scan
A0000390,T0000390,M001,C002795,2,2,2025-03-08 16:51:00,West Gate,Full Scan
A0000391,T0000391,M001,C001568,4,4,2025-03-08 17:34:00,East Gate,Full Scan
A0000392,T0000392,M001,C003107,2,1,2025-03-08 17:02:00,West Gate,Partial Scan
A0000393,T0000393,M001,C001663,2,2,2025-03-08 17:03:00,Premium Entrance,Full Scan
A0000394,T0000394,M001,C000776,2,2,2025-03-08 17:29:00,West Gate,Full Scan
A0000395,T0000395,M001,C003157,1,1,2025-03-08 17:29:00,East Gate,Full Scan
A0000396,T0000396,M001,C001380,1,1,2025-03-08 17:06:00,Premium Entrance,Full Scan
A0000397,T0000397,M001,C001244,4,3,2025-03-08 17:13:00,North Gate,Partial Scan
A0000398,T0000398,M001,C001486,2,1,2025-03-08 17:09:00,East Gate,Partial Scan
A0000399,T0000399,M001,C003130,2,1,2025-03-08 17:31:00,East Gate,Partial Scan
A0000400,T0000400,M001,C001215,1,1,2025-03-08 17:14:00,North Gate,Full Scan
A0000401,T0000401,M001,C000675,2,2,2025-03-08 17:09:00,East Gate,Full Scan
A0000402,T0000402,M001,C000472,1,1,2025-03-08 17:28:00,North Gate,Full Scan
A0000403,T0000403,M001,C000650,2,2,2025-03-08 17:17:00,Premium Entrance,Full Scan
A0000404,T0000404,M001,C002922,2,2,2025-03-08 16:36:00,East Gate,Full Scan
A0000405,T0000405,M001,C000190,2,1,2025-03-08 17:26:00,East Gate,Partial Scan
A0000406,T0000406,M001,C000808,2,2,2025-03-08 17:22:00,West Gate,Full Scan
A0000407,T0000407,M001,C001842,1,1,2025-03-08 17:36:00,West Gate,Full Scan
A0000408,T0000408,M001,C001670,2,1,2025-03-08 16:46:00,North Gate,Partial Scan
A0000409,T0000409,M001,C002366,2,2,2025-03-08 17:15:00,West Gate,Full Scan
A0000410,T0000410,M001,C000884,2,2,2025-03-08 17:10:00,North Gate,Full Scan
A0000411,T0000411,M001,C000611,2,2,2025-03-08 17:12:00,East Gate,Full Scan
A0000412,T0000412,M001,C000427,2,2,2025-03-08 17:27:00,North Gate,Full Scan
A0000413,T0000413,M001,C000893,1,1,2025-03-08 17:23:00,West Gate,Full Scan
A0000414,T0000414,M001,C001108,2,2,2025-03-08 17:42:00,West Gate,Full Scan
A0000415,T0000415,M001,C003198,3,1,2025-03-08 17:02:00,North Gate,Partial Scan
A0000416,T0000416,M001,C000470,1,1,2025-03-08 17:49:00,Premium Entrance,Full Scan
A0000417,T0000417,M001,C000566,2,2,2025-03-08 17:57:00,North Gate,Full Scan
A0000418,T0000418,M001,C000457,2,2,2025-03-08 16:38:00,West Gate,Full Scan
A0000419,T0000419,M001,C001489,4,4,2025-03-08 17:32:00,Premium Entrance,Full Scan
A0000420,T0000420,M001,C002775,4,4,2025-03-08 17:33:00,North Gate,Full Scan
A0000421,T0000421,M001,C002258,3,2,2025-03-08 17:20:00,North Gate,Partial Scan
A0000422,T0000422,M001,C002798,1,0,,East Gate,No Show
A0000423,T0000423,M001,C001764,1,1,2025-03-08 17:00:00,North Gate,Full Scan
A0000424,T0000424,M001,C001649,1,1,2025-03-08 16:55:00,West Gate,Full Scan
A0000425,T0000425,M001,C000350,2,2,2025-03-08 17:17:00,North Gate,Full Scan
A0000426,T0000426,M001,C002811,1,1,2025-03-08 16:43:00,North Gate,Full Scan
A0000427,T0000427,M001,C001813,2,2,2025-03-08 17:29:00,West Gate,Full Scan
A0000428,T0000428,M001,C000409,3,3,2025-03-08 17:17:00,North Gate,Full Scan
A0000429,T0000429,M001,C002145,2,2,2025-03-08 17:45:00,East Gate,Full Scan
A0000430,T0000430,M001,C000396,2,2,2025-03-08 17:36:00,East Gate,Full Scan
A0000431,T0000431,M001,C001139,1,1,2025-03-08 17:11:00,West Gate,Full Scan
A0000432,T0000432,M001,C002490,2,2,2025-03-08 17:09:00,North Gate,Full Scan
A0000433,T0000433,M001,C003054,2,2,2025-03-08 16:45:00,Premium Entrance,Full Scan
A0000434,T0000434,M001,C002949,2,2,2025-03-08 17:15:00,West Gate,Full Scan
A0000435,T0000435,M001,C000482,1,1,2025-03-08 17:49:00,West Gate,Full Scan
A0000436,T0000436,M001,C001413,3,3,2025-03-08 17:27:00,West Gate,Full Scan
A0000437,T0000437,M001,C002562,2,2,2025-03-08 17:12:00,North Gate,Full Scan
A0000438,T0000438,M001,C000895,2,2,2025-03-08 16:54:00,North Gate,Full Scan
A0000439,T0000439,M001,C000244,2,1,2025-03-08 17:41:00,East Gate,Partial Scan
A0000440,T0000440,M001,C002962,30,25,2025-03-08 17:00:00,North Gate,Partial Scan
A0000441,T0000441,M001,C000555,2,1,2025-03-08 17:04:00,West Gate,Partial Scan
A0000442,T0000442,M001,C000628,2,1,2025-03-08 17:15:00,West Gate,Partial Scan
A0000443,T0000443,M001,C000841,2,2,2025-03-08 17:38:00,East Gate,Full Scan
A0000444,T0000444,M001,C000556,2,1,2025-03-08 16:45:00,Premium Entrance,Partial Scan
A0000445,T0000445,M001,C002142,2,2,2025-03-08 17:20:00,Premium Entrance,Full Scan
A0000446,T0000446,M001,C001910,1,1,2025-03-08 16:38:00,West Gate,Full Scan
A0000447,T0000447,M001,C001175,4,4,2025-03-08 17:46:00,North Gate,Full Scan
A0000448,T0000448,M001,C002269,12,12,2025-03-08 17:17:00,North Gate,Full Scan
A0000449,T0000449,M001,C002200,1,1,2025-03-08 17:16:00,West Gate,Full Scan
A0000450,T0000450,M001,C003199,1,1,2025-03-08 17:34:00,North Gate,Full Scan
A0000451,T0000451,M001,C001003,2,2,2025-03-08 17:08:00,East Gate,Full Scan
A0000452,T0000452,M001,C002975,4,3,2025-03-08 17:24:00,North Gate,Partial Scan
A0000453,T0000453,M001,C002506,1,1,2025-03-08 17:33:00,East Gate,Full Scan
A0000454,T0000454,M001,C002522,1,1,2025-03-08 17:11:00,East Gate,Full Scan
A0000455,T0000455,M001,C002011,1,1,2025-03-08 17:18:00,Premium Entrance,Full Scan
A0000456,T0000456,M001,C002167,2,2,2025-03-08 17:09:00,North Gate,Full Scan
A0000457,T0000457,M001,C003014,2,2,2025-03-08 17:45:00,East Gate,Full Scan
A0000458,T0000458,M001,C000014,2,2,2025-03-08 17:05:00,East Gate,Full Scan
A0000459,T0000459,M001,C002103,1,1,2025-03-08 17:36:00,North Gate,Full Scan
A0000460,T0000460,M001,C000180,25,19,2025-03-08 17:11:00,East Gate,Partial Scan
A0000461,T0000461,M001,C002639,3,2,2025-03-08 17:22:00,North Gate,Partial Scan
A0000462,T0000462,M001,C002056,2,2,2025-03-08 17:50:00,East Gate,Full Scan
A0000463,T0000463,M001,C001669,2,2,2025-03-08 17:34:00,Premium Entrance,Full Scan
A0000464,T0000464,M001,C002759,1,1,2025-03-08 17:15:00,East Gate,Full Scan
A0000465,T0000465,M001,C001511,1,1,2025-03-08 17:41:00,East Gate,Full Scan
A0000466,T0000466,M001,C002098,2,2,2025-03-08 17:35:00,East Gate,Full Scan
A0000467,T0000467,M001,C001662,2,2,2025-03-08 17:29:00,East Gate,Full Scan
A0000468,T0000468,M001,C002614,1,1,2025-03-08 17:53:00,North Gate,Full Scan
A0000469,T0000469,M001,C002465,2,2,2025-03-08 17:03:00,East Gate,Full Scan
A0000470,T0000470,M001,C001035,2,2,2025-03-08 17:22:00,East Gate,Full Scan
A0000471,T0000471,M001,C000356,4,4,2025-03-08 17:37:00,East Gate,Full Scan
A0000472,T0000472,M001,C000896,1,1,2025-03-08 17:33:00,North Gate,Full Scan
A0000473,T0000473,M001,C000928,3,2,2025-03-08 17:14:00,East Gate,Partial Scan
A0000474,T0000474,M001,C002616,2,2,2025-03-08 17:16:00,West Gate,Full Scan
A0000475,T0000475,M001,C003143,4,3,2025-03-08 17:48:00,North Gate,Partial Scan
A0000476,T0000476,M001,C002755,1,1,2025-03-08 17:37:00,North Gate,Full Scan
A0000477,T0000477,M001,C001198,3,3,2025-03-08 17:02:00,North Gate,Full Scan
A0000478,T0000478,M001,C002438,2,2,2025-03-08 17:23:00,Premium Entrance,Full Scan
A0000479,T0000479,M001,C001184,1,1,2025-03-08 17:11:00,West Gate,Full Scan
A0000480,T0000480,M001,C000861,2,2,2025-03-08 17:40:00,West Gate,Full Scan
A0000481,T0000481,M001,C002695,1,1,2025-03-08 17:15:00,East Gate,Full Scan
A0000482,T0000482,M001,C000524,1,0,,North Gate,No Show
A0000483,T0000483,M001,C002328,2,2,2025-03-08 17:16:00,West Gate,Full Scan
A0000484,T0000484,M001,C001396,3,3,2025-03-08 17:38:00,East Gate,Full Scan
A0000485,T0000485,M001,C000583,1,1,2025-03-08 16:58:00,West Gate,Full Scan
A0000486,T0000486,M001,C001736,2,2,2025-03-08 17:52:00,West Gate,Full Scan
A0000487,T0000487,M001,C000844,2,1,2025-03-08 17:48:00,Premium Entrance,Partial Scan
A0000488,T0000488,M001,C001820,20,19,2025-03-08 17:23:00,West Gate,Partial Scan
A0000489,T0000489,M001,C002261,3,3,2025-03-08 17:16:00,West Gate,Full Scan
A0000490,T0000490,M001,C002939,1,1,2025-03-08 17:15:00,North Gate,Full Scan
A0000491,T0000491,M001,C000230,2,1,2025-03-08 17:26:00,West Gate,Partial Scan
A0000492,T0000492,M001,C000558,1,1,2025-03-08 17:33:00,North Gate,Full Scan
A0000493,T0000493,M001,C000227,1,0,,East Gate,No Show
A0000494,T0000494,M001,C002044,10,8,2025-03-08 17:17:00,West Gate,Partial Scan
A0000495,T0000495,M001,C000193,2,2,2025-03-08 17:14:00,North Gate,Full Scan
A0000496,T0000496,M001,C002119,4,4,2025-03-08 17:56:00,West Gate,Full Scan
A0000497,T0000497,M001,C002943,1,1,2025-03-08 17:36:00,West Gate,Full Scan
A0000498,T0000498,M001,C000222,4,3,2025-03-08 17:19:00,Premium Entrance,Partial Scan
A0000499,T0000499,M001,C001010,2,2,2025-03-08 17:03:00,East Gate,Full Scan
A0000500,T0000500,M001,C001806,4,2,2025-03-08 17:41:00,East Gate,Partial Scan
A0000501,T0000501,M001,C001457,2,1,2025-03-08 17:32:00,North Gate,Partial Scan
A0000502,T0000502,M001,C002159,1,1,2025-03-08 17:25:00,North Gate,Full Scan
A0000503,T0000503,M001,C001422,1,1,2025-03-08 17:39:00,Premium Entrance,Full Scan
A0000504,T0000504,M001,C001750,1,1,2025-03-08 17:21:00,West Gate,Full Scan
A0000505,T0000505,M001,C001907,3,3,2025-03-08 17:31:00,East Gate,Full Scan
A0000506,T0000506,M001,C001988,4,4,2025-03-08 17:33:00,East Gate,Full Scan
A0000507,T0000507,M001,C002363,8,7,2025-03-08 17:29:00,West Gate,Partial Scan
A0000508,T0000508,M001,C000170,2,1,2025-03-08 16:52:00,Premium Entrance,Partial Scan
A0000509,T0000509,M001,C002117,1,1,2025-03-08 17:05:00,East Gate,Full Scan
A0000510,T0000510,M001,C003160,2,2,2025-03-08 17:17:00,West Gate,Full Scan
A0000511,T0000511,M001,C002477,1,1,2025-03-08 17:23:00,North Gate,Full Scan
A0000512,T0000512,M001,C003086,3,3,2025-03-08 17:21:00,West Gate,Full Scan
A0000513,T0000513,M001,C002749,2,2,2025-03-08 17:16:00,North Gate,Full Scan
A0000514,T0000514,M001,C000182,2,1,2025-03-08 17:20:00,North Gate,Partial Scan
A0000515,T0000515,M001,C002273,1,1,2025-03-08 17:15:00,North Gate,Full Scan
A0000516,T0000516,M001,C000288,2,1,2025-03-08 17:07:00,East Gate,Partial Scan
A0000517,T0000517,M001,C000983,2,2,2025-03-08 17:45:00,West Gate,Full Scan
A0000518,T0000518,M001,C001802,2,2,2025-03-08 17:45:00,North Gate,Full Scan
A0000519,T0000519,M001,C001306,2,1,2025-03-08 16:48:00,West Gate,Partial Scan
A0000520,T0000520,M001,C000440,2,2,2025-03-08 17:36:00,Premium Entrance,Full Scan
A0000521,T0000521,M001,C001641,2,2,2025-03-08 17:35:00,East Gate,Full Scan
A0000522,T0000522,M001,C001458,3,3,2025-03-08 16:40:00,West Gate,Full Scan
A0000523,T0000523,M001,C000066,2,2,2025-03-08 17:01:00,North Gate,Full Scan
A0000524,T0000524,M001,C001718,2,2,2025-03-08 16:54:00,Premium Entrance,Full Scan
A0000525,T0000525,M001,C000090,2,2,2025-03-08 17:27:00,East Gate,Full Scan
A0000526,T0000526,M001,C000348,2,0,,Premium Entrance,No Show
A0000527,T0000527,M001,C000758,2,2,2025-03-08 17:25:00,West Gate,Full Scan
A0000528,T0000528,M001,C002753,1,1,2025-03-08 16:54:00,West Gate,Full Scan
A0000529,T0000529,M001,C000305,2,1,2025-03-08 16:56:00,West Gate,Partial Scan
A0000530,T0000530,M001,C001711,8,8,2025-03-08 17:45:00,Premium Entrance,Full Scan
A0000531,T0000531,M001,C001047,2,2,2025-03-08 16:51:00,North Gate,Full Scan
A0000532,T0000532,M001,C001374,1,0,,West Gate,No Show
A0000533,T0000533,M001,C000167,2,2,2025-03-08 17:23:00,West Gate,Full Scan
A0000534,T0000534,M001,C001810,1,1,2025-03-08 16:48:00,East Gate,Full Scan
A0000535,T0000535,M001,C002617,2,2,2025-03-08 17:46:00,Premium Entrance,Full Scan
A0000536,T0000536,M001,C002952,1,1,2025-03-08 17:04:00,West Gate,Full Scan
A0000537,T0000537,M001,C000052,4,4,2025-03-08 17:16:00,North Gate,Full Scan
A0000538,T0000538,M001,C002751,4,4,2025-03-08 17:25:00,Premium Entrance,Full Scan
A0000539,T0000539,M001,C001837,2,2,2025-03-08 17:41:00,East Gate,Full Scan
A0000540,T0000540,M001,C003001,1,1,2025-03-08 17:02:00,East Gate,Full Scan
A0000541,T0000541,M001,C002519,2,2,2025-03-08 17:16:00,North Gate,Full Scan
A0000542,T0000542,M001,C000065,2,1,2025-03-08 17:32:00,West Gate,Partial Scan
A0000543,T0000543,M001,C000525,2,2,2025-03-08 17:23:00,North Gate,Full Scan
A0000544,T0000544,M001,C000398,2,1,2025-03-08 16:59:00,West Gate,Partial Scan
A0000545,T0000545,M001,C000159,1,0,,East Gate,No Show
A0000546,T0000546,M001,C001863,2,2,2025-03-08 17:20:00,East Gate,Full Scan
A0000547,T0000547,M001,C000201,2,2,2025-03-08 17:14:00,East Gate,Full Scan
A0000548,T0000548,M001,C000140,2,2,2025-03-08 17:33:00,West Gate,Full Scan
A0000549,T0000549,M001,C001567,1,1,2025-03-08 17:27:00,East Gate,Full Scan
A0000550,T0000550,M001,C001315,2,1,2025-03-08 16:49:00,North Gate,Partial Scan
A0000551,T0000551,M001,C002475,3,3,2025-03-08 17:10:00,West Gate,Full Scan
A0000552,T0000552,M001,C003072,1,0,,East Gate,No Show
A0000553,T0000553,M001,C001340,1,1,2025-03-08 16:48:00,Premium Entrance,Full Scan
A0000554,T0000554,M001,C000977,1,1,2025-03-08 17:32:00,East Gate,Full Scan
A0000555,T0000555,M001,C001202,2,2,2025-03-08 17:16:00,North Gate,Full Scan
A0000556,T0000556,M001,C001232,1,0,,West Gate,No Show
A0000557,T0000557,M001,C002563,2,2,2025-03-08 17:09:00,East Gate,Full Scan
A0000558,T0000558,M001,C003128,2,2,2025-03-08 17:57:00,North Gate,Full Scan
A0000559,T0000559,M001,C002827,10,9,2025-03-08 17:09:00,West Gate,Partial Scan
A0000560,T0000560,M001,C001136,1,1,2025-03-08 17:13:00,East Gate,Full Scan
A0000561,T0000561,M001,C000937,2,2,2025-03-08 17:35:00,East Gate,Full Scan
A0000562,T0000562,M001,C002458,1,1,2025-03-08 17:11:00,Premium Entrance,Full Scan
A0000563,T0000563,M001,C000134,2,2,2025-03-08 17:23:00,North Gate,Full Scan
A0000564,T0000564,M001,C001941,1,1,2025-03-08 17:40:00,East Gate,Full Scan
A0000565,T0000565,M001,C000335,3,2,2025-03-08 17:05:00,North Gate,Partial Scan
A0000566,T0000566,M001,C000687,2,2,2025-03-08 16:57:00,East Gate,Full Scan
A0000567,T0000567,M001,C000304,2,2,2025-03-08 17:17:00,West Gate,Full Scan
A0000568,T0000568,M001,C001442,1,1,2025-03-08 17:00:00,East Gate,Full Scan
A0000569,T0000569,M001,C000591,1,1,2025-03-08 17:09:00,East Gate,Full Scan
A0000570,T0000570,M001,C002250,2,1,2025-03-08 17:07:00,North Gate,Partial Scan
A0000571,T0000571,M001,C000377,2,2,2025-03-08 17:26:00,North Gate,Full Scan
A0000572,T0000572,M001,C002335,1,0,,East Gate,No Show
A0000573,T0000573,M001,C001377,2,2,2025-03-08 17:24:00,West Gate,Full Scan
A0000574,T0000574,M001,C003200,2,2,2025-03-08 17:18:00,East Gate,Full Scan
A0000575,T0000575,M001,C002911,2,1,2025-03-08 17:15:00,East Gate,Partial Scan
A0000576,T0000576,M001,C001908,4,4,2025-03-08 17:11:00,Premium Entrance,Full Scan
A0000577,T0000577,M001,C002306,2,2,2025-03-08 17:26:00,North Gate,Full Scan
A0000578,T0000578,M001,C001833,2,2,2025-03-08 17:39:00,North Gate,Full Scan
A0000579,T0000579,M001,C003154,1,1,2025-03-08 17:11:00,East Gate,Full Scan
A0000580,T0000580,M001,C001600,3,3,2025-03-08 17:31:00,East Gate,Full Scan
A0000581,T0000581,M001,C002564,1,0,,West Gate,No Show
A0000582,T0000582,M001,C000008,2,2,2025-03-08 17:13:00,West Gate,Full Scan
A0000583,T0000583,M001,C000520,1,1,2025-03-08 17:43:00,East Gate,Full Scan
A0000584,T0000584,M001,C001260,2,2,2025-03-08 17:19:00,West Gate,Full Scan
A0000585,T0000585,M001,C000586,2,2,2025-03-08 17:29:00,North Gate,Full Scan
A0000586,T0000586,M001,C000252,1,1,2025-03-08 17:40:00,East Gate,Full Scan
A0000587,T0000587,M001,C002525,1,1,2025-03-08 17:21:00,North Gate,Full Scan
A0000588,T0000588,M001,C002559,2,2,2025-03-08 16:59:00,North Gate,Full Scan
A0000589,T0000589,M001,C001138,1,1,2025-03-08 16:56:00,Premium Entrance,Full Scan
A0000590,T0000590,M001,C002099,1,1,2025-03-08 17:57:00,North Gate,Full Scan
